4.000000000000000000e+04 7.865934371948242188e-01 2.790293246507644653e-01 1.397159099578857422e-01 2.158334851264953613e-01
4.000100000000000000e+04 7.997761964797973633e-01 2.834682911634445190e-01 1.381018310785293579e-01 2.140844166278839111e-01
4.000200000000000000e+04 7.847576141357421875e-01 2.807557135820388794e-01 1.447660326957702637e-01 2.175184190273284912e-01
4.000300000000000000e+04 6.590369343757629395e-01 2.765276283025741577e-01 1.461638212203979492e-01 2.217461168766021729e-01
4.000400000000000000e+04 7.957481741905212402e-01 2.810580506920814514e-01 1.442626565694808960e-01 2.256908267736434937e-01
4.000500000000000000e+04 7.925133705139160156e-01 2.783813476562500000e-01 1.387193650007247925e-01 2.186613529920578003e-01
4.000600000000000000e+04 7.774209976196289062e-01 2.801906019449234009e-01 1.432012766599655151e-01 2.207918018102645874e-01
4.000700000000000000e+04 7.238978147506713867e-01 2.790152803063392639e-01 1.373978406190872192e-01 2.195490598678588867e-01
4.000800000000000000e+04 6.812842488288879395e-01 2.821548357605934143e-01 1.424106806516647339e-01 2.122407406568527222e-01
4.000900000000000000e+04 6.951047778129577637e-01 2.850774079561233521e-01 1.405628472566604614e-01 2.127749919891357422e-01
4.001000000000000000e+04 7.926695942878723145e-01 2.798490747809410095e-01 1.376642882823944092e-01 2.157844305038452148e-01
4.001100000000000000e+04 7.869908213615417480e-01 2.809574455022811890e-01 1.422170102596282959e-01 2.205478996038436890e-01
4.001200000000000000e+04 7.510396242141723633e-01 2.848480641841888428e-01 1.321118175983428955e-01 2.198028713464736938e-01
4.001300000000000000e+04 8.230614662170410156e-01 2.767963632941246033e-01 1.406308710575103760e-01 2.221718877553939819e-01
4.001400000000000000e+04 7.510941624641418457e-01 2.812103331089019775e-01 1.394862085580825806e-01 2.249119430780410767e-01
4.001500000000000000e+04 6.443353891372680664e-01 2.838914692401885986e-01 1.440093666315078735e-01 2.206951677799224854e-01
4.001600000000000000e+04 7.951832413673400879e-01 2.823655456304550171e-01 1.399717330932617188e-01 2.197864055633544922e-01
4.001700000000000000e+04 7.085558772087097168e-01 2.835334092378616333e-01 1.512486636638641357e-01 2.137656658887863159e-01
4.001800000000000000e+04 6.862594485282897949e-01 2.800851538777351379e-01 1.529878377914428711e-01 2.178688496351242065e-01
4.001900000000000000e+04 6.114972829818725586e-01 2.827979773283004761e-01 1.493402570486068726e-01 2.130285203456878662e-01
4.002000000000000000e+04 7.553859353065490723e-01 2.812334597110748291e-01 1.374247819185256958e-01 2.149741947650909424e-01
4.002100000000000000e+04 6.323745846748352051e-01 2.770103439688682556e-01 1.414708793163299561e-01 2.160376608371734619e-01
4.002200000000000000e+04 7.912275791168212891e-01 2.795891016721725464e-01 1.416267603635787964e-01 2.213022857904434204e-01
4.002300000000000000e+04 7.477682828903198242e-01 2.796910777688026428e-01 1.414843350648880005e-01 2.166441380977630615e-01
4.002400000000000000e+04 8.243457078933715820e-01 2.804948538541793823e-01 1.482932269573211670e-01 2.147270441055297852e-01
4.002500000000000000e+04 6.811285018920898438e-01 2.813259661197662354e-01 1.452599763870239258e-01 2.175841182470321655e-01
4.002600000000000000e+04 7.137429118156433105e-01 2.816585898399353027e-01 1.470570862293243408e-01 2.179540544748306274e-01
4.002700000000000000e+04 7.873793840408325195e-01 2.779940888285636902e-01 1.477712988853454590e-01 2.223589867353439331e-01
4.002800000000000000e+04 7.490031123161315918e-01 2.875649333000183105e-01 1.456080675125122070e-01 2.147217541933059692e-01
4.002900000000000000e+04 7.283560633659362793e-01 2.825426310300827026e-01 1.441670954227447510e-01 2.123103737831115723e-01
4.003000000000000000e+04 7.731500267982482910e-01 2.837369740009307861e-01 1.456878930330276489e-01 2.145384103059768677e-01
4.003100000000000000e+04 6.546291708946228027e-01 2.838407307863235474e-01 1.481394618749618530e-01 2.157482653856277466e-01
4.003200000000000000e+04 8.175808191299438477e-01 2.803948521614074707e-01 1.471116393804550171e-01 2.189973443746566772e-01
4.003300000000000000e+04 7.266029119491577148e-01 2.803440392017364502e-01 1.482056677341461182e-01 2.222541719675064087e-01
4.003400000000000000e+04 7.147539258003234863e-01 2.831266298890113831e-01 1.415352970361709595e-01 2.199325263500213623e-01
4.003500000000000000e+04 7.065907716751098633e-01 2.795481830835342407e-01 1.463063061237335205e-01 2.173379510641098022e-01
4.003600000000000000e+04 7.312902808189392090e-01 2.825599387288093567e-01 1.467161774635314941e-01 2.151753902435302734e-01
4.003700000000000000e+04 7.533394098281860352e-01 2.805892601609230042e-01 1.490007489919662476e-01 2.156446278095245361e-01
4.003800000000000000e+04 7.431356310844421387e-01 2.789337038993835449e-01 1.400042325258255005e-01 2.137479633092880249e-01
4.003900000000000000e+04 7.542216181755065918e-01 2.804087549448013306e-01 1.445902436971664429e-01 2.160514295101165771e-01
4.004000000000000000e+04 7.760940790176391602e-01 2.806727588176727295e-01 1.398854553699493408e-01 2.176867723464965820e-01
4.004100000000000000e+04 8.038032054901123047e-01 2.846260592341423035e-01 1.388731896877288818e-01 2.116159200668334961e-01
4.004200000000000000e+04 8.126059174537658691e-01 2.822378948330879211e-01 1.452246308326721191e-01 2.142722606658935547e-01
4.004300000000000000e+04 7.356607317924499512e-01 2.785464376211166382e-01 1.472339183092117310e-01 2.115484625101089478e-01
4.004400000000000000e+04 7.185364961624145508e-01 2.791323959827423096e-01 1.473838090896606445e-01 2.125515043735504150e-01
4.004500000000000000e+04 6.652432680130004883e-01 2.820987701416015625e-01 1.447989046573638916e-01 2.121876925230026245e-01
4.004600000000000000e+04 6.758606433868408203e-01 2.844812422990798950e-01 1.384470015764236450e-01 2.146403193473815918e-01
4.004700000000000000e+04 7.735279798507690430e-01 2.815716564655303955e-01 1.434890478849411011e-01 2.183074951171875000e-01
4.004800000000000000e+04 7.472813725471496582e-01 2.816631942987442017e-01 1.425227820873260498e-01 2.130743414163589478e-01
4.004900000000000000e+04 7.129361629486083984e-01 2.816103398799896240e-01 1.446224451065063477e-01 2.151635140180587769e-01
4.005000000000000000e+04 6.351155042648315430e-01 2.763784900307655334e-01 1.455129683017730713e-01 2.245695143938064575e-01
4.005100000000000000e+04 6.765295863151550293e-01 2.810277640819549561e-01 1.450507491827011108e-01 2.202493101358413696e-01
4.005200000000000000e+04 7.428528666496276855e-01 2.801004201173782349e-01 1.421817243099212646e-01 2.214349806308746338e-01
4.005300000000000000e+04 7.264410853385925293e-01 2.800060361623764038e-01 1.346353292465209961e-01 2.159486562013626099e-01
4.005400000000000000e+04 7.641964554786682129e-01 2.819303795695304871e-01 1.505425274372100830e-01 2.179680168628692627e-01
4.005500000000000000e+04 7.613098025321960449e-01 2.815184220671653748e-01 1.425794810056686401e-01 2.139634788036346436e-01
4.005600000000000000e+04 6.303648948669433594e-01 2.777662798762321472e-01 1.510979682207107544e-01 2.152477055788040161e-01
4.005700000000000000e+04 6.277639865875244141e-01 2.774206772446632385e-01 1.448031961917877197e-01 2.217903733253479004e-01
4.005800000000000000e+04 6.687889099121093750e-01 2.785478457808494568e-01 1.462629735469818115e-01 2.169991433620452881e-01
4.005900000000000000e+04 6.531746387481689453e-01 2.817938849329948425e-01 1.458988338708877563e-01 2.138902246952056885e-01
4.006000000000000000e+04 7.966317534446716309e-01 2.774067744612693787e-01 1.434475034475326538e-01 2.161594480276107788e-01
