9.400000000000000000e+04 7.887572050094604492e-01 2.767446264624595642e-01 1.412484049797058105e-01 2.215297818183898926e-01
9.400100000000000000e+04 6.928163766860961914e-01 2.798363864421844482e-01 1.262719333171844482e-01 2.205347120761871338e-01
9.400200000000000000e+04 7.556335926055908203e-01 2.842647507786750793e-01 1.342023909091949463e-01 2.197471112012863159e-01
9.400300000000000000e+04 7.422228455543518066e-01 2.795160710811614990e-01 1.488723009824752808e-01 2.162046730518341064e-01
9.400400000000000000e+04 4.797925353050231934e-01 2.800566554069519043e-01 1.316026598215103149e-01 2.157940566539764404e-01
9.400500000000000000e+04 8.284835815429687500e-01 2.802624255418777466e-01 1.456735581159591675e-01 2.201126366853713989e-01
9.400600000000000000e+04 8.237036466598510742e-01 2.788709774613380432e-01 1.398097574710845947e-01 2.211934030055999756e-01
9.400700000000000000e+04 8.406169414520263672e-01 2.807290703058242798e-01 1.307461261749267578e-01 2.188221067190170288e-01
9.400800000000000000e+04 8.161866068840026855e-01 2.821778655052185059e-01 1.391642540693283081e-01 2.210257351398468018e-01
9.400900000000000000e+04 7.701701521873474121e-01 2.787059620022773743e-01 1.397754400968551636e-01 2.234242707490921021e-01
9.401000000000000000e+04 7.379530072212219238e-01 2.807591632008552551e-01 1.518173962831497192e-01 2.199974060058593750e-01
9.401100000000000000e+04 7.506579756736755371e-01 2.826343476772308350e-01 1.293951123952865601e-01 2.220175713300704956e-01
9.401200000000000000e+04 6.968974471092224121e-01 2.793152257800102234e-01 1.436682194471359253e-01 2.242816984653472900e-01
9.401300000000000000e+04 7.479501366615295410e-01 2.773217111825942993e-01 1.478369981050491333e-01 2.220841944217681885e-01
9.401400000000000000e+04 7.968930006027221680e-01 2.799355983734130859e-01 1.363316029310226440e-01 2.254669219255447388e-01
9.401500000000000000e+04 8.543027639389038086e-01 2.805723771452903748e-01 1.316627860069274902e-01 2.282871007919311523e-01
9.401600000000000000e+04 8.318549990653991699e-01 2.782970294356346130e-01 1.364700794219970703e-01 2.263553589582443237e-01
9.401700000000000000e+04 7.171881794929504395e-01 2.834637537598609924e-01 1.285487711429595947e-01 2.186911106109619141e-01
9.401800000000000000e+04 4.529988467693328857e-01 2.795968726277351379e-01 1.388828009366989136e-01 2.201377600431442261e-01
9.401900000000000000e+04 7.253609299659729004e-01 2.801086604595184326e-01 1.346020400524139404e-01 2.167613357305526733e-01
9.402000000000000000e+04 6.948987841606140137e-01 2.794910296797752380e-01 1.443159729242324829e-01 2.168693989515304565e-01
9.402100000000000000e+04 7.683874964714050293e-01 2.812181562185287476e-01 1.339677423238754272e-01 2.163249999284744263e-01
9.402200000000000000e+04 8.561014533042907715e-01 2.794852629303932190e-01 1.368091702461242676e-01 2.157896608114242554e-01
9.402300000000000000e+04 8.587662577629089355e-01 2.804927304387092590e-01 1.355521976947784424e-01 2.187183797359466553e-01
9.402400000000000000e+04 6.183315515518188477e-01 2.798338681459426880e-01 1.337105184793472290e-01 2.158071249723434448e-01
9.402500000000000000e+04 7.903397679328918457e-01 2.788906395435333252e-01 1.427353024482727051e-01 2.122702449560165405e-01
9.402600000000000000e+04 6.748357415199279785e-01 2.813348919153213501e-01 1.455119699239730835e-01 2.134577631950378418e-01
9.402700000000000000e+04 6.772290468215942383e-01 2.809304296970367432e-01 1.367847472429275513e-01 2.126560807228088379e-01
9.402800000000000000e+04 6.954821944236755371e-01 2.805031314492225647e-01 1.448745727539062500e-01 2.168348282575607300e-01
9.402900000000000000e+04 8.651251792907714844e-01 2.785999998450279236e-01 1.333973407745361328e-01 2.188560515642166138e-01
9.403000000000000000e+04 7.389510273933410645e-01 2.790205553174018860e-01 1.342764645814895630e-01 2.165043652057647705e-01
9.403100000000000000e+04 7.637959122657775879e-01 2.821938022971153259e-01 1.434111446142196655e-01 2.181439399719238281e-01
9.403200000000000000e+04 5.855927467346191406e-01 2.774076163768768311e-01 1.318155378103256226e-01 2.212490290403366089e-01
9.403300000000000000e+04 8.042693138122558594e-01 2.812349274754524231e-01 1.330413371324539185e-01 2.227827906608581543e-01
9.403400000000000000e+04 7.090471386909484863e-01 2.806391417980194092e-01 1.325462609529495239e-01 2.187335342168807983e-01
9.403500000000000000e+04 7.583765387535095215e-01 2.830088436603546143e-01 1.390696167945861816e-01 2.164112478494644165e-01
9.403600000000000000e+04 7.163191437721252441e-01 2.812446653842926025e-01 1.375297904014587402e-01 2.136343419551849365e-01
9.403700000000000000e+04 6.872898340225219727e-01 2.767295762896537781e-01 1.284933388233184814e-01 2.193882018327713013e-01
9.403800000000000000e+04 6.896172165870666504e-01 2.838378846645355225e-01 1.370086222887039185e-01 2.165960669517517090e-01
9.403900000000000000e+04 6.652238368988037109e-01 2.789727747440338135e-01 1.399692147970199585e-01 2.201814204454421997e-01
9.404000000000000000e+04 7.992807626724243164e-01 2.768160179257392883e-01 1.401986479759216309e-01 2.232247292995452881e-01
9.404100000000000000e+04 6.892787814140319824e-01 2.803030386567115784e-01 1.368151009082794189e-01 2.210251539945602417e-01
9.404200000000000000e+04 8.681434988975524902e-01 2.803441956639289856e-01 1.201341375708580017e-01 2.191695719957351685e-01
9.404300000000000000e+04 8.859169483184814453e-01 2.804227173328399658e-01 1.293031722307205200e-01 2.207743227481842041e-01
9.404400000000000000e+04 8.370013236999511719e-01 2.808243781328201294e-01 1.475532948970794678e-01 2.161890715360641479e-01
9.404500000000000000e+04 7.006470561027526855e-01 2.800209298729896545e-01 1.300955414772033691e-01 2.156232148408889771e-01
9.404600000000000000e+04 6.770917177200317383e-01 2.759488746523857117e-01 1.389804780483245850e-01 2.222008705139160156e-01
9.404700000000000000e+04 6.421855092048645020e-01 2.794810608029365540e-01 1.267730593681335449e-01 2.247799038887023926e-01
