7.800000000000000000e+04 6.449334025382995605e-01 2.814518362283706665e-01 1.065669953823089600e-01 2.200237810611724854e-01
7.800100000000000000e+04 7.156307101249694824e-01 2.829559296369552612e-01 1.463101506233215332e-01 2.185089737176895142e-01
7.800200000000000000e+04 7.011646032333374023e-01 2.811648994684219360e-01 1.071616858243942261e-01 2.237896770238876343e-01
7.800300000000000000e+04 8.682326078414916992e-01 2.812556326389312744e-01 1.306127309799194336e-01 2.253764271736145020e-01
7.800400000000000000e+04 7.774105072021484375e-01 2.773670256137847900e-01 1.459643244743347168e-01 2.288221120834350586e-01
7.800500000000000000e+04 5.746625065803527832e-01 2.834159284830093384e-01 1.068089157342910767e-01 2.231140583753585815e-01
7.800600000000000000e+04 7.714200019836425781e-01 2.811410576105117798e-01 1.448282897472381592e-01 2.199692130088806152e-01
7.800700000000000000e+04 8.344381451606750488e-01 2.842940986156463623e-01 1.024487242102622986e-01 2.200220525264739990e-01
7.800800000000000000e+04 9.087361097335815430e-01 2.800906598567962646e-01 1.391962766647338867e-01 2.223190516233444214e-01
7.800900000000000000e+04 7.348124980926513672e-01 2.820870280265808105e-01 1.168528646230697632e-01 2.223353087902069092e-01
7.801000000000000000e+04 7.376929521560668945e-01 2.811839953064918518e-01 1.486526727676391602e-01 2.222795337438583374e-01
7.801100000000000000e+04 6.955327391624450684e-01 2.809530794620513916e-01 1.126214638352394104e-01 2.262251377105712891e-01
7.801200000000000000e+04 8.101668953895568848e-01 2.837342172861099243e-01 1.272953897714614868e-01 2.241609543561935425e-01
7.801300000000000000e+04 8.251287341117858887e-01 2.819980978965759277e-01 1.413779407739639282e-01 2.201910465955734253e-01
7.801400000000000000e+04 7.180747389793395996e-01 2.858536541461944580e-01 1.113294139504432678e-01 2.194069027900695801e-01
7.801500000000000000e+04 7.580740451812744141e-01 2.760542854666709900e-01 1.409196108579635620e-01 2.202979922294616699e-01
7.801600000000000000e+04 7.230568528175354004e-01 2.811873853206634521e-01 1.089156866073608398e-01 2.205860316753387451e-01
7.801700000000000000e+04 7.826387286186218262e-01 2.850614190101623535e-01 1.324563920497894287e-01 2.185228914022445679e-01
7.801800000000000000e+04 4.193263947963714600e-01 2.803771793842315674e-01 1.186304017901420593e-01 2.235162854194641113e-01
7.801900000000000000e+04 8.627724051475524902e-01 2.781472802162170410e-01 1.340285390615463257e-01 2.254737764596939087e-01
7.802000000000000000e+04 8.844102621078491211e-01 2.854964286088943481e-01 1.188368573784828186e-01 2.206995189189910889e-01
7.802100000000000000e+04 8.684363365173339844e-01 2.832695692777633667e-01 1.359972506761550903e-01 2.219901084899902344e-01
7.802200000000000000e+04 6.764580011367797852e-01 2.846125513315200806e-01 1.210351437330245972e-01 2.179214358329772949e-01
7.802300000000000000e+04 4.228902161121368408e-01 2.790803462266921997e-01 1.114692091941833496e-01 2.193863242864608765e-01
7.802400000000000000e+04 7.472978830337524414e-01 2.828029990196228027e-01 1.179318502545356750e-01 2.195975780487060547e-01
7.802500000000000000e+04 8.087381124496459961e-01 2.803717106580734253e-01 1.400279402732849121e-01 2.233856022357940674e-01
7.802600000000000000e+04 6.881304979324340820e-01 2.792443037033081055e-01 1.080839186906814575e-01 2.277230769395828247e-01
7.802700000000000000e+04 8.586171269416809082e-01 2.877580225467681885e-01 1.554104089736938477e-01 2.189700901508331299e-01
7.802800000000000000e+04 8.232188224792480469e-01 2.859736680984497070e-01 1.040932908654212952e-01 2.212184965610504150e-01
7.802900000000000000e+04 8.344529867172241211e-01 2.828187197446823120e-01 1.533623039722442627e-01 2.191433608531951904e-01
7.803000000000000000e+04 6.762219071388244629e-01 2.862711846828460693e-01 1.017638444900512695e-01 2.172069400548934937e-01
7.803100000000000000e+04 8.416328430175781250e-01 2.855101227760314941e-01 1.446848213672637939e-01 2.158237546682357788e-01
7.803200000000000000e+04 5.837874412536621094e-01 2.839651554822921753e-01 9.940370917320251465e-02 2.171541899442672729e-01
7.803300000000000000e+04 8.606036901473999023e-01 2.822835892438888550e-01 1.466637700796127319e-01 2.123358696699142456e-01
7.803400000000000000e+04 6.799194216728210449e-01 2.851288616657257080e-01 1.108414754271507263e-01 2.137090265750885010e-01
7.803500000000000000e+04 7.949643135070800781e-01 2.812524586915969849e-01 1.466734111309051514e-01 2.140686810016632080e-01
7.803600000000000000e+04 8.083323836326599121e-01 2.832152098417282104e-01 1.258621960878372192e-01 2.158773690462112427e-01
7.803700000000000000e+04 7.095232009887695312e-01 2.846432775259017944e-01 1.295691579580307007e-01 2.186470329761505127e-01
7.803800000000000000e+04 9.132187962532043457e-01 2.886677682399749756e-01 1.260058283805847168e-01 2.153050601482391357e-01
7.803900000000000000e+04 8.607808947563171387e-01 2.826706916093826294e-01 1.443758308887481689e-01 2.137450426816940308e-01
7.804000000000000000e+04 7.695032954216003418e-01 2.977030128240585327e-01 1.087963506579399109e-01 2.104945927858352661e-01
7.804100000000000000e+04 5.522857308387756348e-01 2.834178954362869263e-01 1.301435977220535278e-01 2.155072093009948730e-01
7.804200000000000000e+04 8.810837864875793457e-01 2.839886844158172607e-01 1.246888265013694763e-01 2.191335409879684448e-01
7.804300000000000000e+04 7.446428537368774414e-01 2.808421999216079712e-01 1.383405476808547974e-01 2.209806442260742188e-01
7.804400000000000000e+04 8.408151865005493164e-01 2.784563675522804260e-01 1.304723024368286133e-01 2.222869694232940674e-01
7.804500000000000000e+04 8.011540770530700684e-01 2.849649637937545776e-01 1.530721187591552734e-01 2.207230776548385620e-01
7.804600000000000000e+04 7.801668047904968262e-01 2.895400524139404297e-01 1.040252000093460083e-01 2.236600816249847412e-01
7.804700000000000000e+04 7.919105887413024902e-01 2.856132686138153076e-01 1.393951773643493652e-01 2.195845693349838257e-01
7.804800000000000000e+04 7.134031653404235840e-01 2.871894687414169312e-01 1.242138147354125977e-01 2.163484096527099609e-01
7.804900000000000000e+04 6.444752812385559082e-01 2.822315841913223267e-01 1.282162517309188843e-01 2.164704948663711548e-01
7.805000000000000000e+04 7.410411238670349121e-01 2.807191759347915649e-01 1.282890886068344116e-01 2.205082923173904419e-01
7.805100000000000000e+04 6.665008664131164551e-01 2.833059281110763550e-01 1.225525587797164917e-01 2.216760516166687012e-01
7.805200000000000000e+04 7.714254856109619141e-01 2.845455706119537354e-01 1.295090466737747192e-01 2.232281565666198730e-01
7.805300000000000000e+04 6.912785768508911133e-01 2.799860239028930664e-01 1.218719780445098877e-01 2.199690788984298706e-01
7.805400000000000000e+04 8.308261036872863770e-01 2.835721522569656372e-01 1.314622312784194946e-01 2.198450714349746704e-01
